"Province.State","Country.Region","Date","Lat","Long","Confirmed","Deaths","Recovered","DeathRate"
"","Sudan",2020-01-28,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-01-29,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-01-30,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-01-31,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-01,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-02,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-03,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-04,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-05,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-06,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-07,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-08,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-09,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-10,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-11,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-12,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-13,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-14,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-15,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-16,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-17,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-18,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-19,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-20,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-21,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-22,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-23,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-24,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-25,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-26,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-27,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-28,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-02-29,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-01,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-02,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-03,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-04,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-05,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-06,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-07,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-08,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-09,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-10,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-11,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-12,12.8628,30.2176,0,0,0,NA
"","Sudan",2020-03-13,12.8628,30.2176,1,1,0,1
"","Sudan",2020-03-14,12.8628,30.2176,1,1,0,1
"","Sudan",2020-03-15,12.8628,30.2176,1,1,0,1
"","Sudan",2020-03-16,12.8628,30.2176,1,1,0,1
"","Sudan",2020-03-17,12.8628,30.2176,1,1,0,1
"","Sudan",2020-03-18,12.8628,30.2176,2,1,0,0.5
"","Sudan",2020-03-19,12.8628,30.2176,2,1,0,0.5
"","Sudan",2020-03-20,12.8628,30.2176,2,1,0,0.5
"","Sudan",2020-03-21,12.8628,30.2176,2,1,0,0.5
"","Suriname",2020-01-22,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-23,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-24,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-25,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-26,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-27,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-28,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-29,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-30,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-01-31,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-01,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-02,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-03,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-04,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-05,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-06,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-07,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-08,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-09,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-10,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-11,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-12,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-13,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-14,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-15,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-16,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-17,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-18,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-19,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-20,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-21,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-22,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-23,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-24,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-25,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-26,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-27,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-28,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-02-29,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-01,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-02,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-03,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-04,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-05,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-06,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-07,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-08,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-09,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-10,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-11,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-12,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-13,3.9193,-56.0278,0,0,0,NA
"","Suriname",2020-03-14,3.9193,-56.0278,1,0,0,0
"","Suriname",2020-03-15,3.9193,-56.0278,1,0,0,0
"","Suriname",2020-03-16,3.9193,-56.0278,1,0,0,0
"","Suriname",2020-03-17,3.9193,-56.0278,1,0,0,0
"","Suriname",2020-03-18,3.9193,-56.0278,1,0,0,0
"","Suriname",2020-03-19,3.9193,-56.0278,1,0,0,0
"","Suriname",2020-03-20,3.9193,-56.0278,4,0,0,0
"","Suriname",2020-03-21,3.9193,-56.0278,4,0,0,0
"","Sweden",2020-01-22,63,16,0,0,0,NA
"","Sweden",2020-01-23,63,16,0,0,0,NA
"","Sweden",2020-01-24,63,16,0,0,0,NA
"","Sweden",2020-01-25,63,16,0,0,0,NA
"","Sweden",2020-01-26,63,16,0,0,0,NA
"","Sweden",2020-01-27,63,16,0,0,0,NA
"","Sweden",2020-01-28,63,16,0,0,0,NA
"","Sweden",2020-01-29,63,16,0,0,0,NA
"","Sweden",2020-01-30,63,16,0,0,0,NA
"","Sweden",2020-01-31,63,16,1,0,0,0
"","Sweden",2020-02-01,63,16,1,0,0,0
"","Sweden",2020-02-02,63,16,1,0,0,0
"","Sweden",2020-02-03,63,16,1,0,0,0
"","Sweden",2020-02-04,63,16,1,0,0,0
"","Sweden",2020-02-05,63,16,1,0,0,0
"","Sweden",2020-02-06,63,16,1,0,0,0
"","Sweden",2020-02-07,63,16,1,0,0,0
"","Sweden",2020-02-08,63,16,1,0,0,0
"","Sweden",2020-02-09,63,16,1,0,0,0
"","Sweden",2020-02-10,63,16,1,0,0,0
"","Sweden",2020-02-11,63,16,1,0,0,0
"","Sweden",2020-02-12,63,16,1,0,0,0
"","Sweden",2020-02-13,63,16,1,0,0,0
"","Sweden",2020-02-14,63,16,1,0,0,0
"","Sweden",2020-02-15,63,16,1,0,0,0
"","Sweden",2020-02-16,63,16,1,0,0,0
"","Sweden",2020-02-17,63,16,1,0,0,0
"","Sweden",2020-02-18,63,16,1,0,0,0
"","Sweden",2020-02-19,63,16,1,0,0,0
"","Sweden",2020-02-20,63,16,1,0,0,0
"","Sweden",2020-02-21,63,16,1,0,0,0
"","Sweden",2020-02-22,63,16,1,0,0,0
"","Sweden",2020-02-23,63,16,1,0,0,0
"","Sweden",2020-02-24,63,16,1,0,0,0
"","Sweden",2020-02-25,63,16,1,0,0,0
"","Sweden",2020-02-26,63,16,2,0,0,0
"","Sweden",2020-02-27,63,16,7,0,0,0
"","Sweden",2020-02-28,63,16,7,0,0,0
"","Sweden",2020-02-29,63,16,12,0,0,0
"","Sweden",2020-03-01,63,16,14,0,0,0
"","Sweden",2020-03-02,63,16,15,0,0,0
"","Sweden",2020-03-03,63,16,21,0,0,0
"","Sweden",2020-03-04,63,16,35,0,0,0
"","Sweden",2020-03-05,63,16,94,0,0,0
"","Sweden",2020-03-06,63,16,101,0,0,0
"","Sweden",2020-03-07,63,16,161,0,0,0
"","Sweden",2020-03-08,63,16,203,0,0,0
"","Sweden",2020-03-09,63,16,248,0,1,0
"","Sweden",2020-03-10,63,16,355,0,1,0
"","Sweden",2020-03-11,63,16,500,1,1,0.002
"","Sweden",2020-03-12,63,16,599,1,1,0.00166944908180301
"","Sweden",2020-03-13,63,16,814,1,1,0.00122850122850123
"","Sweden",2020-03-14,63,16,961,2,1,0.00208116545265349
"","Sweden",2020-03-15,63,16,1022,3,1,0.00293542074363992
"","Sweden",2020-03-16,63,16,1103,6,1,0.00543970988213962
"","Sweden",2020-03-17,63,16,1190,7,1,0.00588235294117647
"","Sweden",2020-03-18,63,16,1279,10,1,0.00781860828772478
"","Sweden",2020-03-19,63,16,1439,11,16,0.00764419735927728
"","Sweden",2020-03-20,63,16,1639,16,16,0.00976205003050641
"","Sweden",2020-03-21,63,16,1763,20,16,0.0113442994895065
"","Switzerland",2020-01-22,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-23,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-24,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-25,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-26,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-27,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-28,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-29,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-30,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-01-31,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-01,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-02,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-03,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-04,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-05,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-06,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-07,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-08,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-09,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-10,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-11,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-12,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-13,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-14,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-15,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-16,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-17,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-18,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-19,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-20,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-21,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-22,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-23,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-24,46.8182,8.2275,0,0,0,NA
"","Switzerland",2020-02-25,46.8182,8.2275,1,0,0,0
"","Switzerland",2020-02-26,46.8182,8.2275,1,0,0,0
"","Switzerland",2020-02-27,46.8182,8.2275,8,0,0,0
"","Switzerland",2020-02-28,46.8182,8.2275,8,0,0,0
"","Switzerland",2020-02-29,46.8182,8.2275,18,0,0,0
"","Switzerland",2020-03-01,46.8182,8.2275,27,0,0,0
"","Switzerland",2020-03-02,46.8182,8.2275,42,0,0,0
"","Switzerland",2020-03-03,46.8182,8.2275,56,0,2,0
"","Switzerland",2020-03-04,46.8182,8.2275,90,0,3,0
"","Switzerland",2020-03-05,46.8182,8.2275,114,1,3,0.0087719298245614
"","Switzerland",2020-03-06,46.8182,8.2275,214,1,3,0.00467289719626168
"","Switzerland",2020-03-07,46.8182,8.2275,268,1,3,0.00373134328358209
"","Switzerland",2020-03-08,46.8182,8.2275,337,2,3,0.00593471810089021
"","Switzerland",2020-03-09,46.8182,8.2275,374,2,3,0.0053475935828877
"","Switzerland",2020-03-10,46.8182,8.2275,491,3,3,0.00610997963340122
"","Switzerland",2020-03-11,46.8182,8.2275,652,4,4,0.00613496932515337
"","Switzerland",2020-03-12,46.8182,8.2275,652,4,4,0.00613496932515337
"","Switzerland",2020-03-13,46.8182,8.2275,1139,11,4,0.009657594381036
"","Switzerland",2020-03-14,46.8182,8.2275,1359,13,4,0.00956585724797645
"","Switzerland",2020-03-15,46.8182,8.2275,2200,14,4,0.00636363636363636
"","Switzerland",2020-03-16,46.8182,8.2275,2200,14,4,0.00636363636363636
"","Switzerland",2020-03-17,46.8182,8.2275,2700,27,4,0.01
"","Switzerland",2020-03-18,46.8182,8.2275,3028,28,15,0.00924702774108322
"","Switzerland",2020-03-19,46.8182,8.2275,4075,41,15,0.0100613496932515
"","Switzerland",2020-03-20,46.8182,8.2275,5294,54,15,0.0102002266717038
"","Switzerland",2020-03-21,46.8182,8.2275,6575,75,15,0.0114068441064639
"","Taiwan*",2020-01-22,23.7,121,1,0,0,0
"","Taiwan*",2020-01-23,23.7,121,1,0,0,0
"","Taiwan*",2020-01-24,23.7,121,3,0,0,0
"","Taiwan*",2020-01-25,23.7,121,3,0,0,0
"","Taiwan*",2020-01-26,23.7,121,4,0,0,0
"","Taiwan*",2020-01-27,23.7,121,5,0,0,0
"","Taiwan*",2020-01-28,23.7,121,8,0,0,0
"","Taiwan*",2020-01-29,23.7,121,8,0,0,0
"","Taiwan*",2020-01-30,23.7,121,9,0,0,0
"","Taiwan*",2020-01-31,23.7,121,10,0,0,0
"","Taiwan*",2020-02-01,23.7,121,10,0,0,0
"","Taiwan*",2020-02-02,23.7,121,10,0,0,0
"","Taiwan*",2020-02-03,23.7,121,10,0,0,0
"","Taiwan*",2020-02-04,23.7,121,11,0,0,0
"","Taiwan*",2020-02-05,23.7,121,11,0,0,0
"","Taiwan*",2020-02-06,23.7,121,16,0,1,0
"","Taiwan*",2020-02-07,23.7,121,16,0,1,0
"","Taiwan*",2020-02-08,23.7,121,17,0,1,0
"","Taiwan*",2020-02-09,23.7,121,18,0,1,0
"","Taiwan*",2020-02-10,23.7,121,18,0,1,0
"","Taiwan*",2020-02-11,23.7,121,18,0,1,0
"","Taiwan*",2020-02-12,23.7,121,18,0,1,0
"","Taiwan*",2020-02-13,23.7,121,18,0,1,0
"","Taiwan*",2020-02-14,23.7,121,18,0,2,0
"","Taiwan*",2020-02-15,23.7,121,18,0,2,0
"","Taiwan*",2020-02-16,23.7,121,20,1,2,0.05
"","Taiwan*",2020-02-17,23.7,121,22,1,2,0.0454545454545455
"","Taiwan*",2020-02-18,23.7,121,22,1,2,0.0454545454545455
"","Taiwan*",2020-02-19,23.7,121,23,1,2,0.0434782608695652
"","Taiwan*",2020-02-20,23.7,121,24,1,2,0.0416666666666667
"","Taiwan*",2020-02-21,23.7,121,26,1,2,0.0384615384615385
"","Taiwan*",2020-02-22,23.7,121,26,1,2,0.0384615384615385
"","Taiwan*",2020-02-23,23.7,121,28,1,2,0.0357142857142857
"","Taiwan*",2020-02-24,23.7,121,30,1,5,0.0333333333333333
"","Taiwan*",2020-02-25,23.7,121,31,1,5,0.032258064516129
"","Taiwan*",2020-02-26,23.7,121,32,1,5,0.03125
"","Taiwan*",2020-02-27,23.7,121,32,1,5,0.03125
"","Taiwan*",2020-02-28,23.7,121,34,1,6,0.0294117647058824
"","Taiwan*",2020-02-29,23.7,121,39,1,9,0.0256410256410256
"","Taiwan*",2020-03-01,23.7,121,40,1,9,0.025
"","Taiwan*",2020-03-02,23.7,121,41,1,12,0.024390243902439
"","Taiwan*",2020-03-03,23.7,121,42,1,12,0.0238095238095238
"","Taiwan*",2020-03-04,23.7,121,42,1,12,0.0238095238095238
"","Taiwan*",2020-03-05,23.7,121,44,1,12,0.0227272727272727
"","Taiwan*",2020-03-06,23.7,121,45,1,12,0.0222222222222222
"","Taiwan*",2020-03-07,23.7,121,45,1,12,0.0222222222222222
"","Taiwan*",2020-03-08,23.7,121,45,1,13,0.0222222222222222
"","Taiwan*",2020-03-09,23.7,121,45,1,15,0.0222222222222222
"","Taiwan*",2020-03-10,23.7,121,47,1,17,0.0212765957446809
"","Taiwan*",2020-03-11,23.7,121,48,1,17,0.0208333333333333
"","Taiwan*",2020-03-12,23.7,121,49,1,20,0.0204081632653061
"","Taiwan*",2020-03-13,23.7,121,50,1,20,0.02
"","Taiwan*",2020-03-14,23.7,121,53,1,20,0.0188679245283019
"","Taiwan*",2020-03-15,23.7,121,59,1,20,0.0169491525423729
"","Taiwan*",2020-03-16,23.7,121,67,1,20,0.0149253731343284
"","Taiwan*",2020-03-17,23.7,121,77,1,22,0.012987012987013
"","Taiwan*",2020-03-18,23.7,121,100,1,22,0.01
"","Taiwan*",2020-03-19,23.7,121,108,1,26,0.00925925925925926
"","Taiwan*",2020-03-20,23.7,121,135,2,26,0.0148148148148148
"","Taiwan*",2020-03-21,23.7,121,153,2,28,0.0130718954248366
"","Tanzania",2020-01-22,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-23,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-24,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-25,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-26,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-27,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-28,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-29,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-30,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-01-31,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-01,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-02,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-03,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-04,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-05,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-06,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-07,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-08,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-09,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-10,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-11,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-12,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-13,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-14,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-15,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-16,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-17,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-18,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-19,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-20,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-21,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-22,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-23,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-24,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-25,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-26,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-27,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-28,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-02-29,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-01,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-02,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-03,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-04,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-05,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-06,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-07,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-08,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-09,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-10,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-11,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-12,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-13,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-14,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-15,-6.369,34.8888,0,0,0,NA
"","Tanzania",2020-03-16,-6.369,34.8888,1,0,0,0
"","Tanzania",2020-03-17,-6.369,34.8888,1,0,0,0
"","Tanzania",2020-03-18,-6.369,34.8888,3,0,0,0
"","Tanzania",2020-03-19,-6.369,34.8888,6,0,0,0
"","Tanzania",2020-03-20,-6.369,34.8888,6,0,0,0
"","Tanzania",2020-03-21,-6.369,34.8888,6,0,0,0
"","Thailand",2020-01-22,15,101,2,0,0,0
"","Thailand",2020-01-23,15,101,3,0,0,0
"","Thailand",2020-01-24,15,101,5,0,0,0
"","Thailand",2020-01-25,15,101,7,0,0,0
"","Thailand",2020-01-26,15,101,8,0,2,0
"","Thailand",2020-01-27,15,101,8,0,2,0
"","Thailand",2020-01-28,15,101,14,0,5,0
"","Thailand",2020-01-29,15,101,14,0,5,0
"","Thailand",2020-01-30,15,101,14,0,5,0
"","Thailand",2020-01-31,15,101,19,0,5,0
"","Thailand",2020-02-01,15,101,19,0,5,0
"","Thailand",2020-02-02,15,101,19,0,5,0
"","Thailand",2020-02-03,15,101,19,0,5,0
"","Thailand",2020-02-04,15,101,25,0,5,0
"","Thailand",2020-02-05,15,101,25,0,5,0
"","Thailand",2020-02-06,15,101,25,0,5,0
"","Thailand",2020-02-07,15,101,25,0,5,0
"","Thailand",2020-02-08,15,101,32,0,10,0
"","Thailand",2020-02-09,15,101,32,0,10,0
"","Thailand",2020-02-10,15,101,32,0,10,0
"","Thailand",2020-02-11,15,101,33,0,10,0
"","Thailand",2020-02-12,15,101,33,0,10,0
"","Thailand",2020-02-13,15,101,33,0,12,0
"","Thailand",2020-02-14,15,101,33,0,12,0
"","Thailand",2020-02-15,15,101,33,0,12,0
"","Thailand",2020-02-16,15,101,34,0,14,0
"","Thailand",2020-02-17,15,101,35,0,15,0
"","Thailand",2020-02-18,15,101,35,0,15,0
"","Thailand",2020-02-19,15,101,35,0,15,0
"","Thailand",2020-02-20,15,101,35,0,15,0
"","Thailand",2020-02-21,15,101,35,0,17,0
"","Thailand",2020-02-22,15,101,35,0,17,0
"","Thailand",2020-02-23,15,101,35,0,21,0
"","Thailand",2020-02-24,15,101,35,0,21,0
"","Thailand",2020-02-25,15,101,37,0,22,0
"","Thailand",2020-02-26,15,101,40,0,22,0
"","Thailand",2020-02-27,15,101,40,0,22,0
"","Thailand",2020-02-28,15,101,41,0,28,0
"","Thailand",2020-02-29,15,101,42,0,28,0
"","Thailand",2020-03-01,15,101,42,1,28,0.0238095238095238
"","Thailand",2020-03-02,15,101,43,1,31,0.0232558139534884
"","Thailand",2020-03-03,15,101,43,1,31,0.0232558139534884
"","Thailand",2020-03-04,15,101,43,1,31,0.0232558139534884
"","Thailand",2020-03-05,15,101,47,1,31,0.0212765957446809
"","Thailand",2020-03-06,15,101,48,1,31,0.0208333333333333
"","Thailand",2020-03-07,15,101,50,1,31,0.02
"","Thailand",2020-03-08,15,101,50,1,31,0.02
"","Thailand",2020-03-09,15,101,50,1,31,0.02
"","Thailand",2020-03-10,15,101,53,1,33,0.0188679245283019
"","Thailand",2020-03-11,15,101,59,1,34,0.0169491525423729
"","Thailand",2020-03-12,15,101,70,1,34,0.0142857142857143
"","Thailand",2020-03-13,15,101,75,1,35,0.0133333333333333
"","Thailand",2020-03-14,15,101,82,1,35,0.0121951219512195
"","Thailand",2020-03-15,15,101,114,1,35,0.0087719298245614
"","Thailand",2020-03-16,15,101,147,1,35,0.00680272108843537
"","Thailand",2020-03-17,15,101,177,1,41,0.00564971751412429
"","Thailand",2020-03-18,15,101,212,1,42,0.00471698113207547
"","Thailand",2020-03-19,15,101,272,1,42,0.00367647058823529
"","Thailand",2020-03-20,15,101,322,1,42,0.0031055900621118
"","Thailand",2020-03-21,15,101,411,1,42,0.0024330900243309
"","Togo",2020-01-22,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-23,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-24,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-25,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-26,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-27,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-28,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-29,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-30,8.6195,0.8248,0,0,0,NA
"","Togo",2020-01-31,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-01,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-02,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-03,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-04,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-05,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-06,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-07,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-08,8.6195,0.8248,0,0,0,NA
"","Togo",2020-02-09,8.6195,0.8248,0,0,0,NA
